fedavg_acc,gt_fedavg_acc
0.010000000149011612,0.0107999999076128
0.009199999831616878,0.010599999874830245
0.010800000187009573,0.010000000055879355
0.011400000005960465,0.009200000204145908
0.009600000083446502,0.007999999914318323
0.0107999999076128,0.011600000225007534
0.013600000366568565,0.011200000159442424
0.012199999764561653,0.011800000071525573
0.008400000166147947,0.011800000071525573
0.009400000050663947,0.011200000159442424
