fedavg_acc,gt_fedavg_acc
0.10359999984502792,0.15140000283718108
0.10160000026226043,0.10160000026226043
0.10060000121593475,0.2470000058412552
0.1040000006556511,0.1040000006556511
0.10239999890327453,0.10239999890327453
0.10699999928474427,0.10699999928474427
0.09940000027418136,0.09940000027418136
0.09919999986886978,0.15460000038146973
0.09960000067949296,0.09960000067949296
0.09900000095367431,0.12640000134706497
