fedavg_acc,gt_fedavg_acc
0.10879999995231629,0.10120000094175338
0.10840000063180924,0.09959999769926071
0.10780000239610672,0.09860000014305115
0.10760000050067901,0.10440000146627426
0.1078000009059906,0.10300000011920929
0.11079999953508377,0.09880000054836273
0.11159999966621399,0.10260000079870224
0.11079999953508377,0.09279999881982803
0.10359999984502792,0.0961999997496605
0.10900000035762787,0.10160000026226043
